File,Access,Account,Alert,Click,Confidential,Fradulent,Indefinite,Information,Notification,Password,Please,Provide,Request,Update,Upgrade,Verb %,Verify,Result 
ham1901.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24.36,0,0
ham1902.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.33,0,0
ham1903.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.43,0,0
ham1904.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17.24,0,0
ham1905.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,22.22,0,0
ham1906.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.61,0,0
ham1907.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.08,0,0
ham1908.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.75,0,0
ham1909.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.38,0,0
ham191.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1910.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,21.69,0,0
ham1911.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.28,0,0
ham1912.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0
ham1913.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.13,0,0
ham1914.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.8,0,0
ham1915.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0
ham1916.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0
ham1917.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0
ham1918.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.21,0,0
ham1919.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.64,0,0
ham192.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.41,0,0
ham1920.eml,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,21.43,0,0
ham1921.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1922.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.64,0,0
ham1923.eml,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,24.32,0,0
ham1924.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1925.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0
ham1926.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.69,0,0
ham1927.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,23.33,0,0
ham1928.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.67,0,0
ham1929.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham193.eml,1,2,0,1,0,0,0,1,0,1,0,1,0,0,0,25.58,0,0
ham1930.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1931.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1932.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1933.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1934.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1935.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1936.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1937.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1938.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1939.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham194.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.02,0,0
ham1940.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1941.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1942.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1943.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1944.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1945.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1946.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1947.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1948.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1949.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham195.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1950.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1951.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1952.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1953.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1954.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1955.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1956.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1957.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1958.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1959.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham196.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.91,0,0
ham1960.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1961.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1962.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1963.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1964.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1965.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1966.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1967.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1968.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1969.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham197.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.86,0,0
ham1970.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1971.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1972.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1973.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1974.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1975.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1976.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1977.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1978.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1979.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham198.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham1980.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1981.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1982.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1983.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1984.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1985.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1986.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0
ham1987.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1988.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1989.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham199.eml,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.99,0,0
ham1990.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1991.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1992.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1993.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1994.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1995.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1996.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1997.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1998.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham1999.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham2.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.79,0,0
ham20.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,0,0
ham200.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.68,0,0
ham2000.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham2001.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham2002.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham2003.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,0
ham2004.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2005.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2006.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2007.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2008.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2009.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham201.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.12,0,0
ham2010.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2011.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2012.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2013.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2014.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2015.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2016.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2017.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2018.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2019.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham202.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0
ham2020.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2021.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2022.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2023.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2024.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2025.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2026.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2027.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2028.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2029.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham203.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.94,0,0
ham2030.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2031.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2032.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2033.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2034.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2035.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2036.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2037.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2038.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2039.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham204.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2040.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2041.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2042.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2043.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2044.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2045.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2046.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2047.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2048.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2049.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham205.eml,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,24.34,0,0
ham2050.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2051.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2052.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2053.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2054.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2055.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2056.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2057.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2058.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2059.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham206.eml,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,24.49,0,0
ham2060.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2061.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2062.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2063.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2064.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2065.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2066.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2067.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2068.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2069.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham207.eml,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,21.42,0,0
ham2070.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2071.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2072.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2073.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2074.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2075.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2076.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2077.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2078.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2079.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham208.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,0,0
ham2080.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2081.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2082.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2083.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2084.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2085.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2086.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2087.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2088.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2089.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham209.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2090.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2091.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2092.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2093.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2094.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2095.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2096.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2097.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2098.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2099.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham21.eml,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16.83,0,0
ham210.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2100.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2101.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2102.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2103.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2104.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2105.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2106.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2107.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2108.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2109.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham211.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.54,0,0
ham2110.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2111.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2112.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2113.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2114.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2115.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2116.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2117.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2118.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2119.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham212.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.31,0,0
ham2120.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2121.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2122.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2123.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2124.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2125.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2126.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2127.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2128.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2129.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham213.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.51,0,0
ham2130.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2131.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2132.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2133.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2134.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2135.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2136.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2137.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2138.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2139.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham214.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.34,0,0
ham2140.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2141.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2142.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2143.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2144.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2145.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2146.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2147.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2148.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2149.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham215.eml,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19.21,0,0
ham2150.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2151.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2152.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2153.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2154.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2155.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2156.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2157.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2158.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2159.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham216.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.28,0,0
ham2160.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2161.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2162.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2163.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2164.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2165.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2166.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2167.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2168.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2169.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham217.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.38,0,0
ham2170.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2171.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2172.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
ham2173.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0
