File,Access,Account,Alert,Click,Confidential,Fradulent,Indefinite,Information,Notification,Password,Please,Provide,Request,Update,Upgrade,Verify,Verb %,Noun %,Adjective %,Adverb %,Result 
ham_set_2\ham1902.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.33,65.31,16.33,0.0,0
ham_set_2\ham1903.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.43,59.52,13.1,1.19,0
ham_set_2\ham1904.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.24,58.62,20.69,1.72,0
ham_set_2\ham1905.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,22.22,50.98,21.57,3.92,0
ham_set_2\ham1906.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.61,58.82,17.65,1.96,0
ham_set_2\ham1907.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.08,56.41,16.67,2.56,0
ham_set_2\ham1908.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.75,54.17,20.83,2.08,0
ham_set_2\ham1909.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,23.38,48.05,23.38,2.6,0
ham_set_2\ham1910.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,21.69,56.63,19.28,1.2,0
ham_set_2\ham1911.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21.28,57.45,19.15,0.0,0
ham_set_2\ham1912.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,66.67,16.67,0.0,0
ham_set_2\ham1913.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16.13,59.68,20.97,0.0,0
ham_set_2\ham1914.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.8,57.26,20.51,0.85,0
ham_set_2\ham1915.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,66.67,16.67,0.0,0
ham_set_2\ham1916.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,50.0,16.67,0.0,0
ham_set_2\ham1917.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,50.0,16.67,0.0,0
ham_set_2\ham1918.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.21,53.19,21.28,2.13,0
ham_set_2\ham1919.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.64,60.38,15.09,0.0,0
ham_set_2\ham1920.eml,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,21.43,57.14,13.27,4.08,0
ham_set_2\ham1921.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0
ham_set_2\ham1922.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19.64,57.14,17.86,1.79,0
ham_set_2\ham1923.eml,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,24.32,50.68,18.92,4.05,0
ham_set_2\ham1924.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0
ham_set_2\ham1925.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,50.0,16.67,0.0,0
ham_set_2\ham1926.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.69,60.34,17.24,0.0,0
ham_set_2\ham1927.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,23.33,52.67,16.67,2.0,0
ham_set_2\ham1928.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18.67,54.67,20.0,0.0,0
ham_set_2\ham1929.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1930.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1931.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1932.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1933.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1934.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1935.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1936.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1937.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1938.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1939.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1940.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1941.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1942.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1943.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1944.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1945.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1946.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1947.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1948.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1949.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1950.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1951.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1952.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1953.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1954.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1955.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1956.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1957.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1958.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1959.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1960.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1961.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1962.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1963.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1964.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1965.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_2\ham1966.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1967.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1968.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1969.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1970.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1971.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1972.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1973.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1974.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1975.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1976.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1977.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1978.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1979.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1980.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1981.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1982.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1983.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1984.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1985.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1986.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0,40.0,40.0,0.0,0
ham_set_2\ham1987.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1988.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1989.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1990.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1991.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1992.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1993.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1994.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1995.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1996.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1997.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1998.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_2\ham1999.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_3\ham2000.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_3\ham2001.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_3\ham2002.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_3\ham2003.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,25.0,50.0,0.0,0
ham_set_3\ham2004.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2005.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2006.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2007.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2008.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2009.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2010.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2011.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2012.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2013.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2014.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,20.0,0.0,0
ham_set_3\ham2015.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2016.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2017.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2018.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2019.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2020.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,20.0,0.0,0
ham_set_3\ham2021.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2022.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2023.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2024.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2025.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2026.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2027.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2028.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2029.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2030.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,20.0,0.0,0
ham_set_3\ham2031.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,80.0,20.0,0.0,0
ham_set_3\ham2032.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2033.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2034.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2035.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2036.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2037.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2038.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2039.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2040.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2041.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2042.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2043.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2044.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2045.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2046.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2047.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2048.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2049.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2050.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2051.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2052.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2053.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2054.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2055.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2056.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2057.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2058.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0
ham_set_3\ham2059.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2060.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,0
ham_set_3\ham2061.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2062.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2063.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2064.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2065.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2066.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2067.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2068.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2069.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2070.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2071.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2072.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2073.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2074.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2075.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2076.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2077.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2078.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2079.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2080.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2081.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2082.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2083.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2084.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2085.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2086.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2087.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2088.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2089.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2090.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2091.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2092.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2093.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2094.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2095.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2096.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2097.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2098.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2099.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2100.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2101.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2102.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2103.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2104.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2105.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2106.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2107.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2108.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2109.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2110.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2111.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2112.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2113.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
ham_set_3\ham2114.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,75.0,25.0,0.0,0
